pID	gr
4602099	1
2407002	1
4087915	1
12887	2
3892054	1
41350	2
14158	2
3058494	2
4135512	1
2386812	1
29782820	4
2579142	4
4088724	1
3892196	1
3591003	1
40987686	3
1127231	10
4218770	1
40648101	1
20460773	6
3371973	2
29732185	5
2358858	2
40379506	8
4271104	2
31150	2
3663837	3
29737686	4
2363032	2
4214905	1
1711838	2
2367815	2
3671892	1
2328553	3
3515394	1
1132131	4
222375	3
40315975	8
30032	2
3808840	1
1614502	2
1369314	1
4393370	7
31559	2
25193798	9
2044606	5
20159096	6
2347571	5
4293797	2
1466752	10
29735106	4
3997481	1
2488442	6
1693429	2
2632058	3
1621348	2
747613	10
25461197	2
3279565	1
3689270	5
1687447	2
2389143	1
4120693	6
20491048	1
1243144	3
2335384	5
3315742	5
20406105	1
2405560	1
3543698	1
4134593	1
40397817	6
2364402	2
3671948	1
32525	2
3482782	10
25083535	1
1468751	1
2368843	2
4534474	1
1521458	1
3544124	1
3283072	1
3515386	1
2773653	3
3784244	1
1612249	2
2600997	3
3677782	1
3226302	1
2348411	5
3986438	3
2640459	1
2396746	1
256942	6
3897633	1
181549	8
2329242	3
1562774	1
2360959	2
40835780	6
3651411	8
2424110	1
2881213	2
30048360	2
3094040	6
4139095	1
4274113	2
25830869	3
3591106	1
1720730	2
2995356	1
2630349	6
3557535	1
2423834	1
20794291	1
3379847	10
134091	3
1564994	1
3315865	5
2846223	1
2803163	8
3334214	1
3214099	5
40984277	1
3448764	1
2236733	5
1382527	1
195770	8
2098584	3
1614269	2
4494827	3
1302517	1
25482677	2
4222943	1
1556412	6
123027	2
4085083	1
25768363	3
3565989	1
20456439	1
40537494	2
3683066	1
3548945	3
1997109	5
2833922	1
3075268	2
25464103	2
30026157	3
41695	2
4194584	6
2287451	5
4177519	3
25165693	9
3547192	1
2996832	1
1552550	1
4418268	3
3884476	1
47836	2
40536875	2
4096044	5
1447523	1
2835047	1
2117529	3
3628266	1
1383763	1
1709912	1
1724929	2
31759	2
20068336	10
2435021	1
2368013	1
2287326	5
4514190	1
4600054	1
4399779	7
25071899	6
1556725	3
4121092	4
3316760	8
1605870	2
25167656	9
3182811	5
2656506	1
3483114	10
3550354	3
1941758	1
4099805	5
2696296	5
3243865	1
3211544	3
2558832	1
3988428	1
40927127	9
3839049	3
62852	2
35059	2
2118390	3
4033896	1
2357009	1
3285235	1
2526776	3
1382766	1
4265718	2
40309588	1
2444017	1
2042675	5
3556563	4
3147024	3
40473153	3
2962273	3
2419669	1
3057751	2
2356224	2
1619135	2
1369658	1
1155718	8
30076801	2
3594403	10
2748387	4
4033079	1
1565801	1
3284585	2
4251538	1
3494179	1
2096501	3
40056277	4
1721392	2
3057228	2
27823512	1
14223	2
1692469	2
170437	3
5260	1
4615686	5
671414	8
2445645	1
25760146	3
2829216	2
1613323	2
63714	2
4464082	2
2782889	4
4454884	2
1940685	1
3053438	7
3038170	1
30106218	2
25680134	2
50491	1
1388792	5
31973	2
3558385	1
3074430	1
3480055	7
3899916	1
2431270	1
25482234	6
827191	1
2388805	1
1392101	3
2335094	5
4222436	1
1344460	3
20456528	1
66832	2
30244473	1
4274048	2
30113158	2
20076598	2
3448730	1
40302500	4
1218430	1
40749377	3
3869929	2
2696403	3
2577833	4
3546854	1
40306226	1
3864770	5
4523545	1
20504495	1
3694732	3
20171613	2
2094542	4
20029741	1
3448976	1
1741569	2
2631176	3
1378348	1
4502307	1
2369101	2
4273139	2
68877	2
3055666	2
1549851	1
20157197	6
3658512	2
2741263	8
2434329	1
20051044	1
1552386	1
2684667	5
67141	2
3548340	1
2524418	7
1706026	1
2443605	1
684565	4
40262811	6
3865974	1
1446448	1
4539593	2
25072935	6
4263114	1
3225540	1
4488259	1
20062136	1
20062203	1
2238304	5
4641097	1
45372	2
9391	2
2959595	5
30087150	5
3594132	10
1610089	2
1735579	1
4217131	1
2489804	6
1423364	7
24453	2
2683118	5
1402680	5
4043654	1
1299033	1
3812965	4
3863182	5
1448580	1
20616254	3
40929504	3
2888589	2
1697634	2
4177139	8
20622500	5
2422596	1
1385302	4
1181664	9
2298128	3
45402	2
3514505	1
40605838	1
1609782	2
800754	4
3481722	5
3659031	1
3276603	1
3792521	9
20111831	3
2366177	2
4214786	1
3511410	4
3250982	6
2425308	1
25462996	1
20779763	2
25461832	2
3591128	1
3340412	4
3565403	1
2297422	3
3599497	1
20157316	10
25556038	5
2984101	5
3710477	4
2109754	3
8396	2
1130313	4
4267082	2
20622612	8
70124	2
2569255	7
41241797	9
1610796	2
1717068	1
1131506	4
2136899	4
40878612	4
3373643	2
3836728	2
1942346	1
25700381	1
4354499	1
3573558	2
2951468	3
40210671	1
3800163	1
2880081	2
2093379	4
3373391	2
2407353	1
1521405	1
1097531	3
2443800	1
38521	2
3148905	2
2528281	5
2401909	1
3682943	1
23873	2
2410705	1
1379655	1
13739	2
1469889	1
2426462	1
30104719	2
4166184	6
176872	1
2173568	4
2401721	1
40228869	3
3325574	3
4501883	1
2442818	1
3989684	1
3676476	1
1444001	1
25074536	6
20038442	1
1685025	2
3392185	1
1302555	1
2430276	1
3597499	1
974646	4
25939	2
2237889	5
4045302	1
25525	2
2663898	1
4090553	1
2800998	8
1132313	4
2345748	5
253611	3
30085208	2
1370453	1
2429377	1
70382	2
2112684	10
3630478	4
2286671	5
40605615	1
2111859	4
30155970	1
3094709	1
40228476	6
20146953	1
623344	4
4608069	1
1250775	6
3071808	1
1549540	2
3597431	1
4157908	1
2368279	2
4457209	1
40928350	10
2676013	4
40925710	5
2558150	2
3227055	1
40227792	6
3073445	2
1521956	1
30109151	2
40931670	1
25173194	1
40732243	1
29770291	3
3695503	5
25073073	6
2136239	4
353858	4
2487882	3
1126779	10
1716521	2
27702431	4
1937896	8
1085694	4
2555410	3
591313	4
40969143	4
40664020	1
1614423	2
2443641	1
50944	1
4534450	1
1428343	5
4543344	1
122607	2
30055141	1
3651360	8
4140407	5
27522401	6
1558598	6
1685204	2
43644	2
27640352	3
1704582	1
2121056	3
3085133	1
2837747	1
4622021	3
3899422	1
2832912	1
1914135	3
3544511	1
12724	2
3582335	2
46576	2
1391488	3
25134048	1
3657938	5
1170504	10
2776499	10
20209574	1
40206	2
135024	3
2536	1
27535902	10
20146565	1
2574460	4
40188497	10
40656874	5
2421167	1
40783247	1
2345640	5
2472205	1
2667423	3
3512013	4
3648439	1
1352674	1
1351736	1
3487333	3
27540389	1
4295745	2
2443684	1
3132046	6
62013	2
3372126	2
2362020	2
3482875	10
3059377	2
3314902	5
1434681	10
1882273	3
14571	2
3502751	3
40405789	1
1617867	2
3565571	1
258284	6
4533585	1
136419	3
2396631	1
3216538	8
29790889	8
25461746	2
2958222	5
1478920	1
2242771	5
4152247	2
20743156	7
3898734	1
2647470	1
3502012	3
40984105	4
3804432	4
3591312	1
4222014	1
40213230	1
3228441	8
1606748	2
47061	2
25790014	3
25476869	4
1165116	5
30034809	10
2405964	1
39607	2
40541512	4
1685018	2
4414586	3
2641661	1
1591077	2
826990	3
41411	2
46385	2
2364396	2
2442516	2
4164537	1
2365996	2
2746497	6
351821	4
3830845	1
11035	2
4236177	4
3698371	6
1442581	1
644753	8
27539790	10
1884961	7
2241009	5
20714894	3
3672632	1
1549340	1
1367338	1
2396775	2
1698768	2
40511092	8
2897891	2
3842238	2
20475814	2
25502079	5
2289220	5
3698191	4
4455591	2
20798916	6
2887669	2
25426645	2
1613223	2
20210024	1
42658	2
1269709	5
2362327	2
4046553	1
30049617	2
2463981	2
1603169	2
40210509	1
23538	2
68178	2
4291866	2
41062215	2
2984403	5
2685167	5
2396378	2
40963100	10
3068052	1
3586563	10
4177350	8
2400960	1
20868781	5
20461807	10
3898867	1
40339147	1
2556903	1
20443576	5
3543455	1
1160028	8
4216945	1
2434653	1
1238265	3
4151883	2
25471787	2
40440271	3
1352309	1
3082346	2
25681924	1
1622117	2
3594165	10
1243197	3
1305932	1
2244709	5
20164513	4
3899329	1
1341305	7
2402025	1
1349432	3
2111867	4
439905	9
20528893	1
20052951	3
2488826	3
2095560	4
4479865	3
256740	4
1050588	10
4599603	1
4277332	1
3236772	1
4600940	1
2742484	1
4003457	1
3227843	6
2985403	5
1383909	1
25073974	6
2485156	1
2333856	5
2244832	5
1547742	1
4163901	1
3698186	4
2430357	5
2131280	9
4099611	1
4627111	1
4032330	1
4257194	2
1126585	10
1941420	1
2958269	5
3993454	8
4534538	1
1602015	2
40473499	3
2426596	1
4163639	1
40877381	3
1604467	2
3138304	2
1147571	4
2060842	4
2488367	7
20869921	1
2805792	1
1837410	3
25122700	5
3832840	2
1428228	5
30000530	3
2095212	4
4090024	1
2938672	3
2091775	4
4281674	1
1608992	2
25643905	1
41110587	4
40420262	4
827169	1
1621265	2
27521831	4
3074489	2
3712078	4
4499299	1
2675474	4
40536185	2
56160	1
4121119	4
1726549	1
30163781	1
1501757	4
3676883	1
46575	2
1958060	7
145373	4
41143575	1
4356733	2
2775757	9
40171573	10
3595512	1
3545797	1
4271338	2
20142206	6
3325718	4
25790284	5
25010348	1
1002009	10
4151556	4
4272903	2
2984013	5
2337313	5
3072306	1
29783497	1
2489387	6
63965	2
20054985	1
447652	9
2555751	3
2391414	6
2402491	1
1615481	2
2443551	1
1269414	5
1447850	1
1934419	1
4279758	2
4483874	2
30055264	1
1937247	1
25061219	5
40065743	2
76445	2
3552573	4
2360356	2
3989873	3
2401096	1
3215865	5
1593252	5
449041	3
25096240	3
2368784	2
2645998	3
3898675	1
40604624	4
4497788	8
1249262	6
2423061	2
1979059	4
1563144	1
20205869	2
30051319	2
2281701	5
4356240	5
4307857	5
3839018	3
1604965	2
2406652	1
3330073	7
4085220	1
1434524	10
25426666	2
1694379	2
2424023	1
3687222	1
44688	2
20051267	1
65593	2
2555513	3
3202516	6
20052531	3
1884499	7
8536	2
246911	3
2111134	4
3670658	1
65447	2
4086232	1
90399	2
173717	4
3810195	7
3151021	6
40586881	1
3227187	2
2399826	1
2399322	1
3280034	2
3758939	5
40605400	1
28513	2
4041016	1
1749010	1
1427566	5
2387100	1
2483355	1
3375426	2
1548255	1
3548245	1
25593384	2
1130078	4
3080258	1
25152752	8
4121375	8
1687372	2
3003232	3
1542430	1
3373173	2
3649863	3
1240832	3
2424380	2
4601603	1
3281934	1
45877	2
2889942	1
3593164	1
20452610	7
2406184	1
2238235	5
1223274	1
2446621	1
20075222	5
2880750	1
122320	2
3565467	1
1732645	2
43232	2
1383127	1
2634599	6
1353486	1
68744	2
20616881	1
3081418	4
2398852	1
2368200	2
1702336	2
3797987	1
3057784	2
41105851	3
1221288	1
1602691	10
3682197	1
3056077	2
1131190	4
3763737	6
40440240	3
2261388	1
3445260	10
30158665	1
46359	2
1714287	2
4096767	1
1379578	1
40987839	5
2243050	5
3866525	3
2486327	6
1391645	3
27580798	2
3554747	1
2364297	2
4287524	1
2403934	1
20868907	6
3990121	3
3243778	1
40208399	1
2489550	6
3813611	4
3003614	3
3502774	3
64607	2
1352744	1
2664721	1
1912248	3
2474065	1
3597631	1
1266199	5
25144576	5
29772247	5
20173021	1
4498748	1
40254679	2
1618150	2
3056065	2
20062425	1
2485246	1
40666160	1
1689897	2
1722235	2
3663656	3
25078386	1
2680639	5
40216311	6
4106245	4
20111465	1
1741703	2
1448470	1
40059110	1
2685694	5
1304650	1
1942517	1
1615568	2
3578073	2
25224386	2
1370223	1
3864194	2
20493941	2
2242868	5
2265868	1
30048491	2
2364315	2
122001	2
1601970	2
2367756	2
3481582	5
40926897	1
4293414	2
1267022	5
2423886	1
352326	4
2109536	3
2835790	1
1738697	2
3151192	6
64447	1
3629942	8
1304776	1
20062461	1
2992398	1
30113340	2
4218941	1
1127028	4
4533356	1
3439480	3
2445593	1
673841	8
3233520	10
2365394	2
4135744	7
4160717	1
2399752	1
30128212	2
32084	2
40604536	4
25464045	2
2001099	5
1147097	9
44757	2
2136732	4
4046038	1
2680652	5
40216028	3
40467637	9
4533013	1
798454	3
4495265	1
3503108	3
2767668	4
30078565	2
1485332	1
2575569	4
25680138	2
2995708	1
20104749	1
3883787	2
2531901	5
3670555	1
2282534	3
482701	8
799624	4
63426	2
3673948	8
2684117	5
2112231	10
2888114	2
222435	3
2890268	1
2673940	5
25608694	4
1941848	1
2286059	5
4121545	4
3697641	1
20794259	1
41147275	8
4188024	6
25442637	3
4091901	1
2555937	3
4524635	1
29671	2
4164234	1
4002814	1
3663495	3
25223253	1
36071	1
20485753	1
1935586	1
40455139	2
4513293	1
3372260	1
40587094	2
30047636	1
2572919	9
4296831	2
1132138	4
2365299	2
202113	4
3071301	1
2652808	5
20455646	7
1402809	5
3481409	7
1714845	2
4278146	2
3061263	1
2894249	1
3143990	2
2298023	3
3374183	2
2297814	3
1741429	10
2445511	1
9978	2
2836159	1
3671179	1
4314901	1
20476142	2
2953672	9
1941462	1
27767479	6
3597550	1
350419	4
4622359	3
30050532	2
1603791	2
1941650	1
3844907	1
20062440	1
3892707	1
827246	1
48354	2
2094315	4
25465221	2
25595145	1
4046743	1
1132119	4
20029740	1
2835404	1
2355248	2
40930615	1
3997610	1
40587491	6
2834163	1
3870414	2
135154	3
3546606	1
3139428	2
3317345	8
3802189	1
2459982	1
25449012	2
3391965	1
4149392	4
1485930	1
20077038	2
2112435	10
30134542	2
3593119	1
3482262	10
2100031	5
3768381	6
3148248	2
2657545	4
1541664	2
30158607	1
2358105	2
40230034	4
3081894	4
25680733	1
4263399	2
2386911	1
61705	2
40536149	2
2886504	2
1245089	3
3372900	2
4617526	1
40732436	3
1712849	1
4169520	8
1426686	5
40984275	1
2287475	5
3784197	1
2141	1
3993685	8
4600823	1
583190	4
4033719	1
40665177	1
3666384	3
3592149	1
30052457	2
40603423	1
2367595	2
1480598	6
1733321	1
4123930	1
4189118	6
1622374	2
2890144	2
2884175	1
2401465	1
4531854	5
1297348	1
2461986	1
8557	2
20177492	8
3990017	3
4152262	2
1391298	3
2886500	2
4496349	1
3866887	3
30000975	4
3798925	1
4356563	2
44725	2
3071884	1
63971	2
124280	5
1617581	2
30085413	4
2356910	2
1352838	1
2083076	9
4095632	1
20050416	1
41151032	2
3085827	5
25462747	2
2991572	4
25760413	3
3590255	3
25097585	1
20205928	2
2804234	8
4132678	3
29736170	2
1368526	1
4372454	3
3673405	8
1370042	1
25150744	1
2474416	1
4218690	1
40060481	1
40961585	10
2680360	1
4177391	7
2131830	9
41920	2
2574992	4
2958133	5
61980	2
2786757	9
20116266	5
64489	2
4276240	2
25063597	1
1604316	1
3553586	5
40084	2
2236839	5
1685280	1
40723999	3
2835269	1
173499	9
1941114	1
40752650	3
20831227	4
3511990	4
1620306	2
3900011	1
30195558	3
2833499	2
2989837	1
40171672	10
25463004	2
1941367	1
2938177	3
121626	2
30243147	1
3215882	5
3146908	3
1912842	3
749272	10
3058247	2
2806371	1
447471	9
44334	2
2437833	2
20532587	1
20622802	1
3371950	2
20171985	1
1909523	3
40928278	1
1612223	2
1484219	1
20144956	2
2401545	1
2845687	1
30050705	2
2443669	1
2776304	4
2357235	2
1939554	1
3122157	10
123587	2
2359524	2
3448525	5
3073891	2
2938193	3
1616402	2
2807526	1
30156170	1
23071	2
3891950	1
61746	2
2445925	1
800824	4
25482322	6
649584	8
30026579	3
3628099	1
25075069	6
2546521	4
40927670	6
4218654	1
2836670	1
4088721	1
3798236	1
41239356	1
3440920	3
1268903	3
9881	2
1403473	5
2258999	1
3071770	1
25074946	6
1566100	1
4596851	4
2674110	3
2531598	5
27240	2
1241167	3
30117605	2
4274946	2
1085819	10
20528874	1
2663561	4
1938744	1
20183283	3
1407698	9
40912847	3
1510352	10
4005203	3
1612709	2
1161735	4
3793385	1
4495274	1
3864884	1
3694546	1
353929	4
2696803	3
1129020	4
4250703	1
1579	1
1352134	1
1244738	3
27542308	10
2459551	1
25097571	1
3546939	1
2425849	1
2258466	1
28411	2
25562175	1
1500983	10
1485528	1
23012379	1
25463785	2
2937063	1
2959744	5
40510880	8
3697774	3
44039	2
2355580	2
25602314	1
2987616	5
1740528	2
25643886	3
3843974	9
4498685	1
1885085	3
25483971	3
4134688	1
75258	1
4095306	2
1620445	2
1540821	2
30162358	6
1616593	2
3237252	1
2441652	1
2243087	5
4536013	1
3548820	3
1911675	3
26537	2
41143343	1
2358528	2
4514560	1
2992412	1
25919	2
3500868	4
1724451	1
2837094	1
40205855	2
3480488	7
30048471	2
1943155	1
25059581	6
4538997	3
3593074	9
3784229	1
2444710	2
3139778	2
2985756	5
77248	1
1614079	2
4541466	5
3897656	1
121720	2
1914072	3
4354938	9
4298985	1
4094263	1
2943903	6
3324880	3
3086012	6
69459	2
2560142	1
1936996	1
725799	3
3150556	6
20734436	4
20870139	1
2545295	4
1379544	1
2357311	2
3883953	1
2363266	2
3683106	1
25082767	1
3074831	2
4126088	1
4221537	1
3227059	2
30134819	2
1224725	8
4533198	1
41525	2
20038480	1
1618901	2
20053485	2
422651	7
4281906	2
23252	2
3548017	1
251091	3
1243793	3
2392598	6
3798212	1
3181530	4
2240564	5
3146497	3
25064317	1
133841	3
30221066	10
2559368	1
2831435	1
3100065	1
2989749	1
3838610	1
1542611	1
42811	2
20203953	1
20868889	6
4164271	1
4600479	1
3893150	1
40783445	7
40441033	3
27595540	1
40605412	1
48034	2
1243948	3
25451079	2
20076750	2
2696164	3
2367611	2
2648134	4
583849	4
4105986	4
40216617	3
4364760	3
4375033	3
2565727	9
45194	2
439605	9
1174711	10
3896359	1
40017878	7
2879080	2
352841	4
25416903	2
2257089	1
61409	2
56450	2
3705851	1
2437339	2
20062260	1
4453447	2
3374533	2
1614639	2
4042342	1
3580064	2
2588429	2
1301234	1
2328861	3
20395445	2
30109933	2
2363716	2
2557882	1
36550	2
28727	2
40328838	1
3093917	1
2885335	2
4125590	1
2673509	5
2429893	1
3496381	1
4498779	1
2041156	5
4534382	1
1305157	1
724525	7
40792985	1
586379	9
3069089	1
3584993	3
2336405	5
4316844	9
3808970	1
5016	1
2838425	1
2989688	1
40272533	3
30043051	1
1541289	1
1442484	1
1564203	1
4029425	6
2883158	2
3836248	2
1621218	2
25676547	7
1879584	3
486345	8
2297360	3
1728236	1
3005573	4
1558680	3
1241539	3
3213470	5
40507535	1
30139374	2
25054839	3
4218925	1
484212	8
2359408	2
1683769	1
3798406	1
3683448	1
10137	2
2640344	6
1605668	2
4157062	1
4355274	3
2443600	1
2630380	3
40784667	9
4003808	1
40914418	1
4274895	2
3870610	2
2083	1
25451066	1
3691809	1
25056125	3
1353631	1
25098388	1
1957094	9
4251034	1
69877	2
3069475	6
2391666	6
25424166	2
3505491	1
40654408	8
3371419	2
1392399	3
1485449	1
1129274	4
2360784	2
1618245	2
4640611	1
2137011	6
2892861	1
4346	1
20068981	1
1615552	2
10403	2
13923	2
40509954	2
41106558	7
25092460	6
25047	2
256584	4
2471546	1
4534642	1
1614813	2
123761	2
20102636	1
55519	1
20430867	4
20110287	4
2409675	1
60225660	1
2400378	1
3235766	1
2259601	1
40421801	2
1469696	1
4534696	1
2437242	1
2360792	2
1551627	1
40660982	1
2444755	1
2527221	3
2489192	3
3556141	5
20059761	1
12533	2
30042070	5
4217796	1
621749	5
40484060	2
2417465	2
2409149	1
1622408	2
25570483	1
20063948	1
2962315	3
4495190	1
3697453	1
4535445	1
4152227	2
1540885	1
30106602	2
2406765	1
1699006	2
2483647	1
1541770	1
40316136	8
2281784	5
1177235	10
3842605	2
4480714	3
1696790	1
3870904	2
3881641	1
4086424	1
2364082	2
1301238	1
20850496	7
25564577	1
2363135	1
800640	4
3691858	1
585481	4
1369964	1
3487796	3
3506069	1
3665451	3
2288797	5
25464674	5
2986135	5
27698557	4
2337497	5
27767880	6
3591075	1
584200	4
2393989	6
3226547	1
20142850	1
2336177	5
3803611	1
2771362	4
2335020	5
1177000	10
1709158	2
40229374	3
4097619	5
255286	6
25462883	2
30182	2
2557187	1
40438225	3
3147800	2
1147561	7
29794200	3
3078243	1
2996303	1
1700092	2
3804254	8
4615767	5
1393883	7
3515020	1
4533862	1
45597	2
40604813	3
30126365	1
20159169	6
59620	2
30049405	2
4044632	1
2952359	9
40792929	1
2834704	1
3792614	9
3566578	1
1726600	2
29087	2
3542285	3
20476198	2
4160687	1
2677064	5
3837515	2
3317569	8
3053801	4
4296188	2
4600745	1
25747074	3
2648453	1
2424163	1
28701	2
25483261	6
121932	2
3056362	2
2835825	1
30160002	1
123000	2
1388887	4
40553266	8
20008013	3
40982992	1
41861	1
4278177	2
2356650	2
23263	2
2445538	1
40604800	6
3565716	1
2430461	1
4278901	2
40603283	1
55299	2
2441848	1
46168	2
40463573	8
1097136	7
1696062	3
40205654	1
3566627	1
249666	6
25223324	1
3212540	5
40062982	4
4600055	1
1369939	1
25208	2
4102186	6
1685798	2
1302194	1
2558144	1
20172218	2
25464385	2
42065	2
67535	2
2094718	4
40220137	4
62947	2
2535187	3
3666308	3
3896625	1
1241688	3
4294699	2
20104246	1
3547928	1
5755	1
1563584	1
3373360	2
2657503	4
1609342	2
4017787	8
3699535	10
1484088	1
27702405	4
2435586	2
23000360	3
50813	1
4513988	1
3186159	4
20485771	1
20142273	3
2386468	1
2445258	1
3548317	1
40282242	3
3808736	1
33872	2
2347437	5
40537717	2
1320742	10
2335588	5
4219484	1
1433723	10
41059624	1
3566553	1
1161080	8
1128353	10
1466663	10
439907	9
4620677	4
20007798	4
2886456	2
25479014	5
4600863	1
20424904	1
46045	2
2666537	1
1643612	1
3284874	2
2287317	3
40592677	6
3683293	1
256624	3
2775489	4
3582859	5
3447922	4
1938202	1
61144	2
2358462	2
2670940	1
1427987	5
3692712	6
3073873	5
1050785	7
45461	2
4278190	2
1879398	3
20486601	10
29622	2
40441883	2
2837161	1
1703762	2
3558442	1
351658	4
25052659	5
2461663	1
3858392	1
3185903	10
2566950	3
4085697	1
30023127	9
40004993	3
259264	6
40540268	5
1469464	1
3058962	2
1494908	10
1981477	4
20143314	1
69526	2
2358139	2
25074073	6
3440505	3
55049	1
1690495	2
2257684	1
3373337	2
1368638	1
3372802	2
2462772	1
2365413	2
3235460	9
1319370	4
1933558	1
600084	8
4092078	1
1840429	3
30110099	2
30162329	6
2404879	1
1933741	1
4480873	3
23013148	3
20104030	1
3543637	1
2360156	2
2527167	3
25790487	1
4536796	8
3842186	2
2488063	4
583118	4
40056338	4
136311	3
3088751	1
1740283	1
40784941	3
40542690	4
1608396	2
3869645	2
2394942	1
41158238	8
2631507	6
20143406	1
1221571	1
1042167	8
1193233	3
40865318	9
1303615	1
1606856	2
25151286	3
3074156	2
3082400	2
3655474	8
3071920	1
25570250	4
177221	1
2363859	2
30200495	4
27825736	1
1318561	4
40592763	6
30040327	4
2298057	3
2670864	1
30011706	9
1248648	3
2336346	5
1940924	1
2424368	1
1940607	1
1298244	1
40869	2
2257683	1
66020	2
20008024	3
4149560	4
2558689	1
43044	2
27784019	1
3830566	1
40864967	1
2395578	1
188747	3
2533063	1
3211698	3
4533403	1
3061032	1
1612838	2
828009	7
3552325	3
1884133	3
3898492	1
4160912	1
40205818	2
2403335	1
20079450	8
1593759	3
40305855	1
3149667	6
3094071	6
2984222	5
1926894	3
55810	1
3801855	1
4267437	2
25450044	5
3996013	1
40835615	4
40294756	6
40537437	2
61027	2
4930	1
1514741	2
20145404	1
3758692	1
3821162	8
827326	1
33599	2
3107935	1
1244965	5
65149	2
2488077	4
2007703	1
25050516	5
2877633	2
30051090	1
748566	10
25608674	6
13531	2
4483805	2
1469719	1
2895332	7
40065098	1
20143380	1
40295404	1
2525032	3
2426812	1
2095728	4
2368231	2
2287916	5
2461907	1
2444688	1
2460218	1
67731	2
1600328	7
41166406	3
3495564	1
69269	2
1611761	2
25190578	1
4133801	1
1302594	1
1447494	1
40072498	1
3883967	1
20536074	6
1563604	1
1603393	2
4221918	1
2524350	6
2245067	5
4002720	1
3080242	1
1611817	2
28593	2
2637313	8
25419092	2
2444459	1
4265882	1
40925463	1
4093134	3
1611229	2
3075199	1
2877869	2
40378034	4
4152271	2
30164271	1
2425933	1
1371633	7
2652830	5
2685336	5
1447032	1
4514397	1
41165231	6
1368225	1
1182646	5
2983530	5
2260759	1
3555035	9
2411206	1
3511869	4
25442728	5
13485	2
25098785	3
3669021	1
2845994	1
25151674	3
4123479	3
2409383	1
20628126	1
1729882	2
59654	2
2136002	4
3429359	2
25462845	2
3487916	3
25048911	7
1446094	1
2894501	2
3599499	1
1610405	2
2109695	3
4268686	2
3215194	5
82898	2
2357146	2
3235710	1
350942	4
25027553	1
2437717	1
2746621	9
40608346	3
3591156	1
3066835	2
2656414	1
2677101	5
2286722	5
1748730	2
31571	2
25052862	5
2408791	1
30051965	2
40864709	1
20103613	1
60925	2
27857352	1
25434311	2
1618550	2
3672991	8
25741935	6
2260977	1
1369722	1
1882886	3
2463420	1
45728	2
1164364	10
1426229	5
2363967	2
4599377	1
3533226	5
1383622	1
40229558	6
1882045	3
3882072	1
3214425	5
1683873	1
1165063	5
3482729	10
3098479	10
2367494	2
40485131	2
1391661	3
4223433	1
1617342	2
2833568	1
3580682	2
2385881	4
2237584	5
3543272	1
34206	2
69177	2
27702400	4
3588999	1
123016	2
2837060	1
41106595	3
2391828	6
1565541	1
25472705	3
4033676	1
1218529	1
40440482	3
2425690	1
2533072	5
2280486	3
2474710	1
1242027	3
40460883	8
1486151	1
3544061	1
643833	8
4524789	1
2673288	1
30106326	2
1441656	1
4599493	1
4188794	6
4167292	4
27698824	3
25140815	1
40344406	4
3736492	8
40309784	1
40306117	1
1317356	4
582693	4
4166218	6
25835757	6
40608376	9
20062094	4
30109920	2
1370006	1
1693971	2
3665736	3
3842657	1
3663963	3
40506220	3
20203486	8
2131576	9
40230207	4
20831539	6
4215425	1
2389942	1
25461786	2
3074000	2
3237059	1
3838995	5
3061177	1
1368641	1
2897200	2
1939340	1
1611548	2
2388720	1
30157935	5
4523816	1
3705658	1
48607	2
3580566	2
40967728	6
41147529	8
1349176	3
2445476	1
4608769	2
40512618	8
1515300	4
4622330	3
1558772	5
40389875	7
40929913	3
25097867	4
2243814	5
4255711	1
2291293	5
3053953	4
2393254	6
2368392	2
2985166	5
1691054	2
2410215	1
2545894	4
20447172	4
3374926	1
1603485	2
4096966	1
1943014	1
1351008	1
3505799	1
2778970	4
1972316	4
20159210	6
25059	2
4540104	1
4275839	2
1611499	2
3988641	1
2441367	1
4278035	2
3182838	5
29358	2
1435145	10
40606958	3
439531	9
1690511	2
3682793	1
25049254	5
2244136	5
1699978	2
3658348	2
55181	5
3318839	5
3881873	2
352269	4
40421434	9
1618022	2
30077463	10
56230	1
1884203	3
3216128	5
4089373	1
40663781	2
2240937	5
25300	2
3554685	1
1611791	2
4096922	1
2781908	4
20622583	4
2838486	1
2527236	3
3869763	2
3180668	4
1034316	4
3881806	1
2446342	1
177288	1
33750	2
20146485	1
2833624	1
38898	2
40282251	3
4272575	2
4600810	1
20048871	3
25146317	5
2359535	2
2399935	1
3799284	1
25083905	1
2881366	2
4624616	7
1344772	3
4110717	1
25757475	2
2346918	5
3139965	2
2386612	1
2557219	1
1242571	3
20688319	8
1484112	1
3882241	1
2640380	6
1941100	1
2967368	10
39993	2
3213566	5
3372342	2
171866	3
4108889	1
2532309	5
1744709	1
3073184	2
3515758	1
3553134	5
20032934	2
20616837	1
1300544	1
1697852	4
40195684	3
40296382	1
2406423	1
40964282	1
1163926	10
1353540	1
1269232	5
2986344	5
3884008	1
4279237	2
2943780	4
20456529	1
3544295	1
4287678	1
1176588	10
2661517	3
1883140	3
2367917	2
30141286	2
3182729	1
3450432	1
56682	1
40235442	1
9997	2
144632	10
2985979	5
4513871	1
2288076	5
2246140	5
4219199	1
4523360	1
3284596	1
25164100	1
20519844	1
3986423	3
351456	4
2746797	6
1339611	7
40405890	1
122896	2
20714918	3
4279369	2
